id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
128590,Female,62,1,8.0,0,1-2 Year,Yes,50515.0,26.0,28
471440,Female,41,1,36.0,0,1-2 Year,Yes,2630.0,124.0,144
263141,Female,36,1,14.0,0,1-2 Year,Yes,37457.0,156.0,188
227075,Female,71,1,48.0,0,> 2 Years,Yes,2630.0,15.0,55
75988,Male,23,1,10.0,0,< 1 Year,Yes,30771.0,152.0,138
384827,Male,45,1,47.0,0,1-2 Year,Yes,36307.0,26.0,241
339586,Male,52,1,28.0,0,1-2 Year,Yes,29983.0,26.0,79
331200,Female,23,1,41.0,0,< 1 Year,Yes,36363.0,152.0,295
32944,Female,67,1,28.0,0,> 2 Years,Yes,58290.0,26.0,44
228221,Male,22,1,14.0,0,< 1 Year,Yes,35338.0,163.0,299
492457,Female,31,1,28.0,0,1-2 Year,Yes,26531.0,124.0,281
213969,Female,39,1,28.0,0,1-2 Year,Yes,30202.0,124.0,155
34658,Male,23,1,32.0,1,< 1 Year,Yes,2630.0,152.0,266
22405,Female,50,1,41.0,0,> 2 Years,Yes,41419.0,124.0,145
257181,Female,20,1,8.0,0,< 1 Year,Yes,34859.0,160.0,221
181129,Male,71,1,8.0,0,1-2 Year,Yes,34198.0,124.0,125
394449,Female,42,1,36.0,0,> 2 Years,Yes,32146.0,124.0,125
282558,Female,60,1,9.0,0,> 2 Years,Yes,28900.0,26.0,180
52317,Female,23,1,8.0,0,< 1 Year,Yes,31017.0,151.0,160
170759,Male,38,1,39.0,0,1-2 Year,Yes,60974.0,124.0,251
215348,Male,23,1,36.0,0,< 1 Year,Yes,36692.0,152.0,77
183487,Female,37,1,29.0,0,1-2 Year,Yes,31235.0,124.0,38
223047,Female,42,1,28.0,0,1-2 Year,Yes,43715.0,4.0,247
206703,Female,31,1,33.0,0,< 1 Year,Yes,23249.0,154.0,296
484781,Male,45,1,28.0,0,> 2 Years,Yes,26091.0,124.0,233
252383,Male,32,1,37.0,0,< 1 Year,Yes,45218.0,152.0,294
184891,Male,52,1,28.0,0,1-2 Year,Yes,31366.0,26.0,252
209694,Male,44,1,50.0,0,1-2 Year,Yes,40286.0,8.0,228
211408,Female,62,1,28.0,0,1-2 Year,Yes,25819.0,26.0,228
50723,Male,25,1,14.0,0,< 1 Year,Yes,2630.0,152.0,259
54844,Male,45,1,46.0,0,1-2 Year,Yes,2630.0,124.0,269
315350,Female,38,1,28.0,0,1-2 Year,Yes,34407.0,26.0,249
276254,Female,23,1,37.0,0,< 1 Year,Yes,29979.0,152.0,187
507907,Female,41,1,35.0,0,1-2 Year,Yes,35088.0,26.0,145
351726,Male,49,1,28.0,1,1-2 Year,Yes,42873.0,26.0,192
505826,Male,48,1,46.0,0,1-2 Year,Yes,33236.0,124.0,296
388681,Male,46,1,28.0,0,1-2 Year,Yes,42517.0,26.0,134
167680,Female,25,1,8.0,0,< 1 Year,Yes,39037.0,152.0,279
80213,Female,65,1,28.0,0,1-2 Year,Yes,30512.0,23.0,234
37541,Male,37,1,48.0,0,1-2 Year,Yes,2630.0,124.0,104
263337,Male,41,1,28.0,0,1-2 Year,Yes,41036.0,26.0,13
144971,Female,54,1,41.0,0,1-2 Year,Yes,46133.0,26.0,158
85071,Male,44,1,15.0,0,1-2 Year,Yes,2630.0,124.0,115
70607,Male,48,1,28.0,0,1-2 Year,Yes,31583.0,122.0,142
209593,Male,54,1,8.0,0,1-2 Year,Yes,34276.0,124.0,186
109180,Female,25,1,37.0,0,< 1 Year,Yes,31837.0,152.0,145
343251,Male,41,1,8.0,0,1-2 Year,Yes,2630.0,156.0,206
350393,Male,71,1,45.0,0,1-2 Year,Yes,30298.0,26.0,159
49716,Male,52,1,28.0,0,1-2 Year,Yes,45699.0,124.0,255
338146,Female,42,1,50.0,0,1-2 Year,Yes,35576.0,8.0,265
190178,Male,21,1,26.0,0,< 1 Year,Yes,40227.0,152.0,130
138222,Male,50,1,43.0,0,> 2 Years,Yes,26993.0,26.0,284
436979,Female,53,1,28.0,0,> 2 Years,Yes,40666.0,26.0,155
487192,Female,36,1,28.0,0,1-2 Year,Yes,37378.0,26.0,153
27052,Female,72,1,28.0,1,1-2 Year,Yes,2630.0,52.0,265
240987,Female,22,1,47.0,0,< 1 Year,Yes,22743.0,152.0,85
205738,Male,33,1,15.0,0,< 1 Year,Yes,34687.0,29.0,24
319181,Female,48,1,28.0,0,> 2 Years,Yes,2630.0,26.0,129
372101,Male,71,1,28.0,0,1-2 Year,Yes,45209.0,26.0,161
204735,Male,21,1,28.0,0,< 1 Year,Yes,32351.0,152.0,179
339072,Female,23,1,15.0,0,< 1 Year,Yes,29636.0,152.0,73
118406,Female,55,1,28.0,0,1-2 Year,Yes,36051.0,124.0,50
273619,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,26.0,173
318101,Female,45,1,28.0,0,> 2 Years,Yes,46573.0,124.0,42
155007,Female,24,1,46.0,0,< 1 Year,Yes,2630.0,152.0,123
178134,Female,22,1,21.0,0,< 1 Year,Yes,43627.0,160.0,45
373786,Female,57,1,28.0,0,> 2 Years,Yes,35687.0,26.0,281
330451,Female,56,1,31.0,0,1-2 Year,Yes,2630.0,26.0,149
453115,Female,41,1,8.0,0,1-2 Year,Yes,42706.0,124.0,23
321875,Male,39,1,28.0,0,1-2 Year,Yes,49264.0,124.0,248
487341,Male,31,1,28.0,0,< 1 Year,Yes,50039.0,13.0,44
107424,Male,37,1,36.0,0,1-2 Year,Yes,30530.0,26.0,78
215484,Female,55,1,28.0,0,1-2 Year,Yes,22760.0,26.0,71
72054,Female,44,1,28.0,0,> 2 Years,Yes,2630.0,26.0,53
333976,Male,60,1,46.0,0,1-2 Year,Yes,38124.0,124.0,54
277279,Male,76,1,46.0,0,1-2 Year,Yes,35374.0,26.0,89
462041,Female,32,1,16.0,0,< 1 Year,Yes,27712.0,124.0,10
97958,Female,30,1,50.0,0,< 1 Year,Yes,29626.0,154.0,59
153367,Female,60,1,28.0,0,> 2 Years,Yes,74571.0,26.0,60
206608,Male,22,1,8.0,0,< 1 Year,Yes,80156.0,124.0,228
187072,Female,23,1,27.0,0,< 1 Year,Yes,20560.0,152.0,291
458273,Male,43,1,17.0,0,1-2 Year,Yes,30949.0,26.0,41
39431,Male,49,1,8.0,0,> 2 Years,Yes,39447.0,124.0,16
46377,Male,21,1,8.0,0,< 1 Year,Yes,60609.0,160.0,205
423120,Female,37,1,28.0,0,1-2 Year,Yes,37356.0,122.0,163
338884,Male,47,1,4.0,1,1-2 Year,Yes,2630.0,26.0,91
125699,Male,54,1,48.0,0,1-2 Year,Yes,2630.0,26.0,83
8602,Female,24,1,45.0,0,< 1 Year,Yes,22707.0,151.0,82
128948,Female,24,1,36.0,0,< 1 Year,Yes,33676.0,152.0,218
72179,Male,27,1,7.0,1,< 1 Year,Yes,2630.0,160.0,298
117919,Male,30,1,52.0,0,< 1 Year,Yes,2630.0,26.0,237
181202,Female,29,1,10.0,0,< 1 Year,Yes,27834.0,152.0,278
304141,Male,40,1,18.0,0,1-2 Year,Yes,2630.0,157.0,197
116989,Male,22,1,30.0,0,< 1 Year,Yes,26511.0,152.0,275
476799,Male,44,1,28.0,0,> 2 Years,Yes,35846.0,26.0,186
429619,Male,34,1,28.0,0,1-2 Year,Yes,42150.0,124.0,175
391004,Female,52,1,46.0,0,1-2 Year,Yes,57223.0,26.0,92
355057,Male,27,1,41.0,0,< 1 Year,Yes,58078.0,152.0,110
267543,Female,20,1,8.0,0,< 1 Year,Yes,37242.0,160.0,77
351803,Female,58,1,13.0,0,1-2 Year,Yes,27765.0,26.0,94
295846,Male,25,1,8.0,0,< 1 Year,Yes,61185.0,152.0,168
292588,Female,53,1,28.0,0,< 1 Year,Yes,37728.0,26.0,218
432462,Male,51,1,8.0,0,1-2 Year,Yes,42012.0,26.0,253
268369,Female,60,1,28.0,0,1-2 Year,Yes,35116.0,26.0,205
328126,Male,44,1,23.0,0,1-2 Year,Yes,32096.0,124.0,11
289233,Female,22,1,34.0,0,< 1 Year,Yes,32263.0,152.0,223
446189,Male,36,1,28.0,0,1-2 Year,Yes,41866.0,26.0,158
2416,Male,44,1,28.0,0,> 2 Years,Yes,27935.0,26.0,262
212856,Male,64,1,3.0,0,1-2 Year,Yes,2630.0,26.0,292
169335,Female,37,1,45.0,0,1-2 Year,Yes,2630.0,124.0,199
117385,Male,59,1,46.0,1,1-2 Year,Yes,32936.0,124.0,56
75052,Male,47,1,28.0,0,1-2 Year,Yes,42788.0,26.0,197
8419,Female,47,1,28.0,0,> 2 Years,Yes,31025.0,124.0,31
43533,Male,51,1,28.0,0,1-2 Year,Yes,32463.0,30.0,141
190726,Female,23,1,9.0,0,< 1 Year,Yes,39306.0,152.0,150
362942,Male,26,1,27.0,0,< 1 Year,Yes,25785.0,152.0,105
314400,Female,65,1,18.0,0,1-2 Year,Yes,34353.0,124.0,136
362752,Male,73,1,28.0,0,1-2 Year,Yes,27551.0,122.0,241
418580,Female,51,1,41.0,0,> 2 Years,Yes,33955.0,26.0,30
485627,Male,48,1,41.0,0,1-2 Year,Yes,2630.0,124.0,43
171800,Male,41,1,28.0,0,1-2 Year,Yes,39861.0,124.0,218
262686,Male,51,1,28.0,0,1-2 Year,Yes,43514.0,26.0,142
115098,Male,47,1,28.0,0,1-2 Year,Yes,32672.0,124.0,70
186019,Male,56,1,7.0,0,> 2 Years,Yes,35038.0,26.0,119
11392,Male,47,1,28.0,0,1-2 Year,Yes,47209.0,124.0,79
430146,Female,47,1,28.0,0,1-2 Year,Yes,37677.0,26.0,212
324758,Male,68,1,11.0,0,1-2 Year,Yes,25886.0,26.0,110
432752,Male,51,1,28.0,0,1-2 Year,Yes,41291.0,26.0,105
154106,Female,37,1,28.0,0,> 2 Years,Yes,45056.0,26.0,93
87772,Female,22,1,31.0,0,< 1 Year,Yes,2630.0,152.0,51
210396,Male,27,1,39.0,0,< 1 Year,Yes,27222.0,152.0,69
288916,Female,34,1,43.0,0,1-2 Year,Yes,29692.0,157.0,297
243787,Male,27,1,30.0,0,< 1 Year,Yes,29379.0,156.0,120
137925,Female,33,1,12.0,0,< 1 Year,Yes,23546.0,152.0,179
242104,Male,40,1,31.0,1,1-2 Year,Yes,2630.0,124.0,88
67579,Male,50,1,47.0,0,> 2 Years,Yes,25464.0,26.0,176
454807,Male,48,1,28.0,0,1-2 Year,Yes,55401.0,124.0,93
231776,Female,43,1,28.0,0,1-2 Year,Yes,42782.0,31.0,173
421617,Male,31,1,46.0,0,1-2 Year,Yes,2630.0,157.0,85
248679,Male,42,1,6.0,0,1-2 Year,Yes,38072.0,124.0,154
29245,Female,50,1,28.0,0,1-2 Year,Yes,52341.0,26.0,236
345704,Female,21,1,5.0,0,< 1 Year,Yes,2630.0,152.0,158
97479,Female,31,1,35.0,0,< 1 Year,Yes,36517.0,152.0,295
480984,Female,41,1,28.0,0,1-2 Year,Yes,41511.0,124.0,45
147867,Female,52,1,41.0,0,1-2 Year,Yes,21519.0,124.0,130
69401,Male,48,1,28.0,0,1-2 Year,Yes,63392.0,124.0,165
110593,Male,49,1,48.0,0,1-2 Year,Yes,2630.0,154.0,181
352429,Male,52,1,41.0,0,1-2 Year,Yes,33436.0,26.0,64
124678,Female,74,1,28.0,0,> 2 Years,Yes,44600.0,13.0,219
95793,Male,67,1,28.0,0,1-2 Year,Yes,51715.0,122.0,20
282965,Male,25,1,28.0,0,< 1 Year,Yes,32294.0,152.0,131
149738,Male,39,1,28.0,0,1-2 Year,Yes,22071.0,122.0,104
28126,Male,48,1,8.0,0,1-2 Year,Yes,30575.0,124.0,229
198743,Male,48,1,28.0,0,1-2 Year,Yes,34349.0,26.0,33
216988,Male,25,1,28.0,0,< 1 Year,Yes,26582.0,152.0,250
131868,Male,47,1,28.0,0,1-2 Year,Yes,26817.0,3.0,129
199495,Male,44,1,19.0,0,1-2 Year,Yes,33198.0,26.0,233
131019,Male,40,1,35.0,0,1-2 Year,Yes,34480.0,26.0,149
286478,Male,47,1,29.0,0,1-2 Year,Yes,2630.0,157.0,253
203957,Female,24,1,27.0,0,< 1 Year,Yes,35286.0,152.0,264
360940,Male,51,1,28.0,0,1-2 Year,Yes,48944.0,26.0,155
369752,Female,48,1,48.0,0,> 2 Years,Yes,2630.0,15.0,97
337634,Female,31,1,18.0,0,< 1 Year,Yes,42010.0,152.0,108
89072,Male,50,1,3.0,0,1-2 Year,Yes,47224.0,124.0,195
473694,Female,47,1,28.0,0,1-2 Year,Yes,34156.0,122.0,97
200888,Male,37,1,46.0,0,> 2 Years,Yes,2630.0,157.0,267
384573,Male,42,1,47.0,0,1-2 Year,Yes,34821.0,124.0,165
274680,Male,43,1,28.0,0,1-2 Year,Yes,33376.0,26.0,19
314561,Female,63,1,28.0,0,1-2 Year,Yes,29113.0,122.0,16
168499,Male,59,1,8.0,1,1-2 Year,Yes,40462.0,26.0,171
131609,Female,22,1,50.0,0,< 1 Year,Yes,35735.0,152.0,78
484358,Female,42,1,30.0,0,1-2 Year,Yes,34862.0,124.0,172
241626,Female,21,1,5.0,0,< 1 Year,Yes,29337.0,160.0,154
91707,Male,55,1,28.0,0,1-2 Year,Yes,31565.0,124.0,214
132346,Female,41,1,8.0,0,1-2 Year,Yes,34217.0,160.0,281
372442,Male,34,1,33.0,0,1-2 Year,Yes,37367.0,124.0,224
270851,Female,52,1,46.0,0,1-2 Year,Yes,34797.0,126.0,245
306424,Male,44,1,32.0,0,1-2 Year,Yes,2630.0,26.0,34
51503,Male,41,1,5.0,0,1-2 Year,Yes,26226.0,124.0,277
158334,Male,43,1,14.0,0,1-2 Year,Yes,25112.0,124.0,257
193288,Male,56,1,37.0,0,1-2 Year,Yes,31186.0,124.0,277
495113,Male,42,1,29.0,0,1-2 Year,Yes,34191.0,26.0,81
21095,Male,62,1,50.0,0,1-2 Year,Yes,59435.0,124.0,207
119144,Male,52,1,28.0,0,1-2 Year,Yes,27796.0,13.0,52
206323,Female,20,1,30.0,0,< 1 Year,Yes,27874.0,160.0,138
225575,Male,52,1,39.0,0,1-2 Year,Yes,30288.0,26.0,109
293269,Male,33,1,11.0,0,1-2 Year,Yes,2630.0,157.0,279
43766,Male,20,1,47.0,0,< 1 Year,Yes,23959.0,160.0,285
158803,Female,47,1,28.0,0,1-2 Year,Yes,21487.0,26.0,208
6806,Male,53,1,28.0,0,> 2 Years,Yes,29710.0,26.0,237
240868,Female,49,1,28.0,0,1-2 Year,Yes,34146.0,114.0,167
327733,Female,67,1,28.0,0,1-2 Year,Yes,47333.0,26.0,113
144896,Male,67,1,29.0,0,1-2 Year,Yes,20241.0,155.0,200
220785,Male,49,1,28.0,0,1-2 Year,Yes,22749.0,26.0,159
383539,Male,37,1,28.0,0,1-2 Year,Yes,65953.0,26.0,105
118882,Female,21,1,30.0,0,< 1 Year,Yes,17397.0,160.0,160
297881,Male,47,1,39.0,0,1-2 Year,Yes,37711.0,124.0,238
243098,Female,36,1,28.0,0,1-2 Year,Yes,39011.0,124.0,105
380112,Female,20,1,37.0,0,< 1 Year,Yes,47019.0,160.0,104
152778,Male,26,1,16.0,0,< 1 Year,Yes,26597.0,152.0,91
332423,Male,23,1,36.0,0,< 1 Year,Yes,32430.0,152.0,134
24987,Male,70,1,28.0,0,1-2 Year,Yes,39190.0,25.0,201
328523,Male,44,1,14.0,0,> 2 Years,Yes,40967.0,157.0,185
329073,Male,67,1,28.0,0,> 2 Years,Yes,69955.0,120.0,133
354356,Female,25,1,21.0,0,1-2 Year,Yes,24330.0,124.0,155
385105,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,26.0,299
410850,Male,38,1,28.0,0,1-2 Year,Yes,44818.0,26.0,169
454744,Female,49,1,18.0,0,1-2 Year,Yes,2630.0,26.0,237
71216,Female,31,1,30.0,1,< 1 Year,Yes,2630.0,152.0,40
219786,Male,67,1,50.0,0,1-2 Year,Yes,29240.0,8.0,221
192115,Male,49,1,28.0,0,1-2 Year,Yes,44646.0,124.0,216
212592,Female,27,1,8.0,0,< 1 Year,Yes,24942.0,160.0,30
71201,Male,56,1,28.0,0,1-2 Year,Yes,2630.0,156.0,247
159460,Female,26,1,48.0,0,< 1 Year,Yes,2630.0,26.0,290
200408,Male,24,1,49.0,0,< 1 Year,Yes,2630.0,152.0,77
301779,Male,43,1,28.0,0,1-2 Year,Yes,47429.0,124.0,41
330354,Female,37,1,3.0,0,1-2 Year,Yes,33461.0,114.0,32
24057,Male,46,1,46.0,0,1-2 Year,Yes,2630.0,124.0,205
215749,Female,44,1,41.0,0,1-2 Year,Yes,35691.0,156.0,140
18254,Male,44,1,3.0,0,> 2 Years,Yes,33978.0,124.0,222
491709,Female,43,1,8.0,0,1-2 Year,Yes,54439.0,124.0,244
190942,Female,47,1,28.0,1,1-2 Year,Yes,2630.0,156.0,191
15442,Male,28,1,29.0,0,< 1 Year,Yes,31971.0,26.0,177
276759,Male,60,1,28.0,0,1-2 Year,Yes,33084.0,124.0,111
64219,Male,22,1,14.0,0,< 1 Year,Yes,2630.0,152.0,235
494987,Male,40,1,26.0,0,1-2 Year,Yes,24898.0,4.0,208
80622,Female,33,1,41.0,0,< 1 Year,Yes,33810.0,152.0,26
50135,Female,65,1,35.0,0,1-2 Year,Yes,26636.0,124.0,73
416724,Female,46,1,28.0,0,1-2 Year,Yes,77017.0,26.0,22
322180,Male,49,1,28.0,0,> 2 Years,Yes,57356.0,37.0,97
473400,Female,43,1,8.0,0,1-2 Year,Yes,40187.0,157.0,50
332894,Male,55,1,28.0,0,1-2 Year,Yes,48795.0,124.0,50
132810,Female,41,1,23.0,0,1-2 Year,Yes,2630.0,26.0,255
302557,Female,39,1,28.0,0,1-2 Year,Yes,33223.0,124.0,143
177661,Female,44,1,29.0,0,1-2 Year,Yes,2630.0,124.0,157
261994,Male,57,1,8.0,0,> 2 Years,Yes,37064.0,124.0,168
119358,Male,42,1,28.0,0,1-2 Year,Yes,40264.0,124.0,109
120503,Female,58,1,28.0,0,1-2 Year,Yes,2630.0,156.0,207
433992,Female,39,1,28.0,0,1-2 Year,Yes,26707.0,124.0,271
125899,Female,49,1,29.0,0,1-2 Year,Yes,31647.0,26.0,82
325306,Female,25,1,46.0,0,< 1 Year,Yes,30520.0,151.0,138
362973,Male,24,1,36.0,0,< 1 Year,Yes,27286.0,152.0,26
274844,Female,29,1,28.0,0,< 1 Year,Yes,27037.0,124.0,256
23030,Male,24,1,27.0,0,< 1 Year,Yes,2630.0,160.0,87
294052,Male,58,1,21.0,0,> 2 Years,Yes,27765.0,124.0,281
78406,Male,24,1,15.0,0,< 1 Year,Yes,32249.0,26.0,138
161394,Male,63,1,28.0,0,1-2 Year,Yes,34214.0,54.0,17
349081,Female,41,1,28.0,1,1-2 Year,Yes,2630.0,124.0,45
433307,Male,50,1,28.0,0,> 2 Years,Yes,65551.0,124.0,88
303099,Female,52,0,28.0,0,1-2 Year,Yes,30268.0,124.0,70
66039,Female,34,1,11.0,0,< 1 Year,Yes,19939.0,124.0,163
408064,Male,49,1,28.0,0,> 2 Years,Yes,44681.0,26.0,133
154335,Female,55,1,35.0,0,1-2 Year,Yes,54684.0,26.0,152
332683,Male,39,1,41.0,0,1-2 Year,Yes,27183.0,26.0,192
244637,Male,46,1,8.0,0,1-2 Year,Yes,47465.0,124.0,172
81853,Male,74,1,0.0,0,1-2 Year,Yes,2630.0,122.0,145
305405,Female,24,1,29.0,0,< 1 Year,Yes,39276.0,152.0,183
251347,Female,59,1,28.0,0,> 2 Years,Yes,2630.0,124.0,16
369153,Male,68,1,28.0,0,1-2 Year,Yes,52433.0,124.0,162
354079,Male,49,1,28.0,0,> 2 Years,Yes,2630.0,26.0,33
58033,Male,57,1,28.0,0,1-2 Year,Yes,41326.0,26.0,174
154778,Female,23,1,39.0,1,1-2 Year,Yes,35864.0,156.0,51
48723,Male,44,1,28.0,0,> 2 Years,Yes,32489.0,26.0,279
314624,Male,58,1,28.0,0,1-2 Year,Yes,57064.0,26.0,247
321358,Female,76,1,7.0,0,1-2 Year,Yes,42220.0,124.0,98
36603,Male,56,1,40.0,0,1-2 Year,Yes,2630.0,26.0,98
8973,Female,21,1,46.0,0,< 1 Year,Yes,32259.0,152.0,163
283570,Female,25,1,47.0,1,< 1 Year,Yes,2630.0,152.0,194
349938,Male,39,1,15.0,1,1-2 Year,Yes,28205.0,26.0,160
217390,Male,51,1,0.0,0,1-2 Year,Yes,2630.0,25.0,253
268056,Female,45,1,28.0,0,1-2 Year,Yes,39231.0,124.0,205
428629,Male,30,1,45.0,0,1-2 Year,Yes,2630.0,156.0,151
101953,Female,45,1,46.0,0,> 2 Years,Yes,2630.0,124.0,272
49362,Female,47,1,21.0,0,1-2 Year,Yes,29040.0,124.0,55
201146,Male,20,1,45.0,0,< 1 Year,Yes,30196.0,160.0,66
34174,Male,37,1,25.0,0,1-2 Year,Yes,2630.0,156.0,62
351541,Male,27,1,41.0,0,< 1 Year,Yes,49815.0,26.0,48
305725,Female,39,1,19.0,0,1-2 Year,Yes,32305.0,26.0,284
129031,Male,75,1,8.0,0,1-2 Year,Yes,44437.0,26.0,81
113793,Female,35,1,28.0,0,1-2 Year,Yes,45909.0,154.0,258
316711,Female,59,1,28.0,0,1-2 Year,Yes,40812.0,122.0,149
51712,Male,23,1,39.0,0,< 1 Year,Yes,37274.0,152.0,178
197029,Female,57,1,28.0,0,> 2 Years,Yes,37397.0,26.0,280
276819,Male,22,1,8.0,0,< 1 Year,Yes,32279.0,152.0,218
44839,Female,31,1,28.0,0,1-2 Year,Yes,51409.0,122.0,234
228099,Female,51,1,28.0,0,1-2 Year,Yes,51916.0,26.0,153
375585,Female,24,1,5.0,0,< 1 Year,Yes,26945.0,152.0,200
203645,Female,42,1,28.0,0,1-2 Year,Yes,58569.0,122.0,105
430391,Female,35,1,50.0,0,1-2 Year,Yes,32654.0,124.0,277
147098,Female,20,1,3.0,0,< 1 Year,Yes,35387.0,160.0,54
265804,Male,44,1,28.0,0,1-2 Year,Yes,32523.0,26.0,14
370995,Male,29,1,33.0,0,< 1 Year,Yes,39777.0,152.0,294
269251,Female,48,1,28.0,0,1-2 Year,Yes,43388.0,26.0,294
252499,Male,26,1,28.0,0,< 1 Year,Yes,24652.0,152.0,151
266939,Male,44,1,23.0,0,1-2 Year,Yes,2630.0,124.0,200
333290,Male,48,1,41.0,0,1-2 Year,Yes,37933.0,26.0,264
223771,Female,41,1,8.0,0,1-2 Year,Yes,42592.0,124.0,88
32797,Female,26,1,8.0,0,< 1 Year,Yes,2630.0,151.0,102
383135,Male,38,1,28.0,0,1-2 Year,Yes,28713.0,124.0,107
298178,Female,23,1,47.0,0,< 1 Year,Yes,35317.0,152.0,57
176383,Female,47,1,28.0,0,> 2 Years,Yes,32454.0,125.0,181
348606,Male,50,1,28.0,0,1-2 Year,Yes,73404.0,124.0,161
88017,Male,56,1,28.0,0,1-2 Year,Yes,60909.0,26.0,10
176736,Female,68,1,3.0,0,1-2 Year,Yes,2630.0,26.0,238
435140,Male,41,1,28.0,0,1-2 Year,Yes,37297.0,156.0,261
192356,Male,42,1,47.0,0,1-2 Year,Yes,2630.0,16.0,250
159091,Male,61,1,41.0,0,1-2 Year,Yes,37927.0,124.0,185
315731,Female,31,1,37.0,0,< 1 Year,Yes,32889.0,152.0,171
138540,Male,51,1,49.0,0,1-2 Year,Yes,2630.0,122.0,131
439202,Male,57,1,14.0,0,> 2 Years,Yes,43898.0,26.0,246
362214,Male,21,1,50.0,0,< 1 Year,Yes,30015.0,160.0,74
294653,Female,36,1,33.0,0,1-2 Year,Yes,2630.0,156.0,21
334557,Male,62,1,28.0,0,1-2 Year,Yes,39159.0,26.0,221
153828,Male,22,1,41.0,1,1-2 Year,Yes,2630.0,163.0,146
434010,Female,46,1,28.0,0,> 2 Years,Yes,32399.0,26.0,48
104551,Male,26,1,12.0,0,< 1 Year,Yes,29864.0,152.0,223
55162,Male,35,1,35.0,0,1-2 Year,Yes,34326.0,124.0,278
54300,Male,69,1,28.0,0,> 2 Years,Yes,53490.0,26.0,201
89768,Female,52,1,28.0,0,1-2 Year,Yes,48269.0,26.0,25
12598,Male,70,1,33.0,0,1-2 Year,Yes,34354.0,26.0,13
307998,Female,29,1,8.0,0,1-2 Year,Yes,52981.0,156.0,157
476977,Male,34,1,28.0,0,1-2 Year,Yes,2630.0,26.0,99
106582,Male,32,1,11.0,0,< 1 Year,Yes,78809.0,124.0,24
376026,Male,40,1,3.0,0,1-2 Year,Yes,23612.0,124.0,211
193811,Female,50,1,28.0,0,1-2 Year,Yes,26906.0,26.0,23
123558,Male,57,1,47.0,0,1-2 Year,Yes,2630.0,124.0,61
44208,Female,69,1,18.0,0,1-2 Year,Yes,31613.0,26.0,207
362743,Male,75,1,28.0,0,1-2 Year,Yes,60687.0,122.0,118
171026,Female,29,1,50.0,0,< 1 Year,Yes,24455.0,152.0,190
311312,Female,50,1,20.0,0,1-2 Year,Yes,2630.0,122.0,75
5290,Female,35,1,28.0,0,1-2 Year,Yes,40846.0,124.0,118
118040,Female,39,1,28.0,0,1-2 Year,Yes,32328.0,124.0,256
109135,Male,54,1,33.0,0,1-2 Year,Yes,29710.0,124.0,56
397551,Female,47,1,29.0,0,1-2 Year,Yes,31007.0,124.0,40
419398,Male,50,1,8.0,0,1-2 Year,Yes,37598.0,25.0,146
351277,Female,47,1,28.0,0,1-2 Year,Yes,39027.0,124.0,182
138672,Male,66,1,28.0,0,1-2 Year,Yes,2630.0,26.0,257
441609,Male,32,1,18.0,0,1-2 Year,Yes,21885.0,124.0,275
352932,Male,22,1,28.0,0,< 1 Year,Yes,31759.0,156.0,186
67503,Female,48,1,50.0,0,1-2 Year,Yes,30894.0,156.0,153
197417,Male,35,1,46.0,0,1-2 Year,Yes,27439.0,163.0,44
391244,Male,40,1,28.0,0,1-2 Year,Yes,28466.0,124.0,102
498159,Male,41,1,29.0,0,1-2 Year,Yes,36991.0,124.0,34
141678,Female,55,1,46.0,0,1-2 Year,Yes,33373.0,124.0,101
166401,Female,23,1,28.0,0,1-2 Year,Yes,2630.0,156.0,287
403593,Male,34,1,46.0,0,1-2 Year,Yes,35545.0,124.0,276
369453,Female,50,1,8.0,0,1-2 Year,Yes,35548.0,157.0,151
266435,Male,77,1,15.0,0,1-2 Year,Yes,31465.0,26.0,188
81536,Male,41,1,36.0,0,1-2 Year,Yes,34705.0,26.0,115
19819,Male,39,1,28.0,0,1-2 Year,Yes,29269.0,26.0,240
208726,Male,31,1,50.0,0,< 1 Year,Yes,2630.0,159.0,19
278545,Female,57,1,28.0,0,1-2 Year,Yes,36543.0,26.0,282
238561,Female,34,1,28.0,0,1-2 Year,Yes,37114.0,24.0,181
198710,Male,41,1,24.0,0,1-2 Year,Yes,2630.0,156.0,267
147268,Male,50,1,28.0,0,1-2 Year,Yes,40891.0,26.0,244
152392,Male,66,1,11.0,1,1-2 Year,Yes,35464.0,26.0,110
97030,Female,29,1,41.0,0,< 1 Year,Yes,37591.0,156.0,181
291171,Male,20,1,10.0,0,< 1 Year,Yes,30330.0,160.0,144
495444,Male,46,1,28.0,0,1-2 Year,Yes,39044.0,26.0,102
411837,Male,47,1,28.0,0,1-2 Year,Yes,50521.0,26.0,199
359900,Female,43,1,29.0,0,1-2 Year,Yes,40271.0,26.0,16
10010,Female,55,1,28.0,0,1-2 Year,Yes,38997.0,120.0,18
139931,Male,36,1,28.0,0,1-2 Year,Yes,2630.0,156.0,16
173471,Male,54,1,28.0,0,1-2 Year,Yes,47296.0,124.0,182
239275,Female,33,1,28.0,0,< 1 Year,Yes,30557.0,124.0,223
165756,Male,46,1,31.0,0,1-2 Year,Yes,2630.0,26.0,249
